time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.919999999999983,7.405716964999511,8.315166331083045,17.758034222632517,0.2438752497624188,5.786101127484056,0.0,7.152900438796873,5.230217822597033,4.401278998284234,0.08863501503399797,-0.12507742035829172,0.0,502.0710739185814,501.10473798417826,500.8952275931094,502.3768092011308
4.979999999999982,7.840911460561633,8.631301330808508,18.01645806569207,0.2498518476697491,5.778331089559039,0.0,7.353804047755777,5.307788074682563,4.212718776516642,0.11552175613004817,-0.1402561974855324,0.0,427.4183425299183,426.1059458784893,424.2539776595746,426.5657779793236
5.0399999999999805,8.28855980012126,8.952289055264751,18.264151494447177,0.257154968988897,5.769997526150714,0.0,7.567970163939565,5.3920166211818366,4.043313944038705,0.13187360551910557,-0.1362992786124113,0.0,433.2271806264104,433.54144333104045,433.94191551965844,435.3264645560391
5.099999999999979,8.749247953045126,9.278450053802251,18.5018702197968,0.2646201483344237,5.762515010195067,0.0,7.788365582633969,5.480253355601912,3.880157077905904,0.10218763953994162,-0.10814995491771874,0.0,435.6757000378561,438.0087854118709,439.406185909984,436.95117633649534
5.159999999999978,9.224319905124911,9.610475045951354,18.73164908120578,0.27245091261386545,5.755888682207004,0.0,8.047117757627035,5.587383822534469,3.778216071640178,0.15962912676303753,-0.11545710874773193,0.0,461.5425182155302,460.95491270300795,459.5740694933875,464.11909756102625
5.219999999999977,9.71424967239236,9.948684250282577,18.954100218270018,0.28201560879535137,5.74852130102337,0.0,8.283732181791947,5.6865597888102215,3.6360624036453455,0.1589735546840696,-0.14443068224633676,0.0,451.1332079373332,448.7726566914839,448.15657922284237,448.1271651733918
5.279999999999975,10.216983199523463,10.292255485042467,19.165646321238675,0.29170054306039184,5.739593725579034,0.0,8.474236102563909,5.766135693913341,3.4152410098650066,0.1658942476359738,-0.1593632018797464,0.0,419.8577901996381,418.5372106944187,420.9882141364758,421.6131468549012
5.339999999999974,10.731978770336438,10.641043847265946,19.365142857874456,0.30168117384369797,5.730662073974518,0.0,8.692312320838747,5.860406191471084,3.2339800707502606,0.16722700545141456,-0.13346647621461027,0.0,435.40795242842887,437.5481499080411,437.29865133742294,437.4366208224591
5.399999999999973,11.26121641935974,10.996102734300791,19.55542426048425,0.3120784807400332,5.722457270782007,0.0,8.948658704522614,5.975098968001391,3.1076030310329315,0.18325507362775925,-0.14427210498837328,0.0,461.6332712545068,460.76285538189927,457.8699317065261,459.17135838235873
5.4599999999999715,11.804034534839335,11.357231959041465,19.735258287108465,0.3227249665842864,5.714020597622127,0.0,9.145323148254851,6.06285238277575,2.8864790313170543,0.162108572415486,-0.13415096446660618,0.0,425.10903991511367,425.9563627630113,426.1299340734994,424.3492131781231
